AID,package name,class token,class name,method type,method token,method name,method signature
A0000000620102,javacard.security,14,RandomData,virtual,2,setSeed,(byte[];short;short)
A0000000620102,javacard.security,12,CryptoException,static,1,throwIt,(short)
A0000000620102,javacard.security,12,CryptoException,virtual,1,getReason,()
A0000000620102,javacard.security,12,CryptoException,virtual,2,setReason,(short)
A0000000620102,javacard.security,15,Signature,static,0,getInstance,(byte;boolean)
A0000000620102,javacard.security,15,Signature,virtual,1,getAlgorithm,()
A0000000620102,javacard.security,15,Signature,virtual,2,getLength,()
A0000000620102,javacard.security,15,Signature,virtual,3,init,(javacard.security.Key;byte)
A0000000620102,javacard.security,15,Signature,virtual,4,init,(javacard.security.Key;byte;byte[];short;short)
A0000000620102,javacard.security,15,Signature,virtual,5,sign,(byte[];short;short;byte[];short)
A0000000620102,javacard.security,15,Signature,virtual,6,update,(byte[];short;short)
A0000000620102,javacard.security,15,Signature,virtual,7,verify,(byte[];short;short;byte[];short;short)
A0000000620102,javacard.security,26,InitializedMessageDigest,virtual,1,doFinal,(byte[];short;short;byte[];short)
A0000000620102,javacard.security,26,InitializedMessageDigest,virtual,2,getAlgorithm,()
A0000000620102,javacard.security,26,InitializedMessageDigest,virtual,3,getLength,()
A0000000620102,javacard.security,26,InitializedMessageDigest,virtual,4,reset,()
A0000000620102,javacard.security,26,InitializedMessageDigest,virtual,5,update,(byte[];short;short)
A0000000620102,javacard.security,26,InitializedMessageDigest,virtual,6,setInitialDigest,(byte[];short;short;byte[];short;short)
A0000000620209,javacardx.apdu,0,ExtendedLength
A000000062020801,javacardx.framework.util,0,ArrayLogic,static,0,arrayCopyRepack,(java.lang.Object;short;short;java.lang.Object;short)
A000000062020801,javacardx.framework.util,0,ArrayLogic,static,1,arrayCopyRepackNonAtomic,(java.lang.Object;short;short;java.lang.Object;short)
A000000062020801,javacardx.framework.util,0,ArrayLogic,static,2,arrayFillGenericNonAtomic,(java.lang.Object;short;short;java.lang.Object;short)
A000000062020801,javacardx.framework.util,0,ArrayLogic,static,3,arrayCompareGeneric,(java.lang.Object;short;java.lang.Object;short;short)
A000000062020801,javacardx.framework.util,0,ArrayLogic,static,4,arrayFindGeneric,(java.lang.Object;short;byte[];short)
A000000062020801,javacardx.framework.util,1,UtilException,static,1,throwIt,(short)
A000000062020801,javacardx.framework.util,1,UtilException,virtual,1,getReason,()
A000000062020801,javacardx.framework.util,1,UtilException,virtual,2,setReason,(short)
A00000006202080101,javacardx.framework.util.intx,0,JCint,static,0,makeInt,(byte;byte;byte;byte)
A00000006202080101,javacardx.framework.util.intx,0,JCint,static,1,makeInt,(short;short)
A00000006202080101,javacardx.framework.util.intx,0,JCint,static,2,getInt,(byte[];short)
A00000006202080101,javacardx.framework.util.intx,0,JCint,static,3,setInt,(byte[];short;int)
A00000006202080101,javacardx.framework.util.intx,0,JCint,static,4,makeTransientIntArray,(short;byte)
A000000062020802,javacardx.framework.math,0,BCDUtil,static,1,getMaxBytesSupported,()
A000000062020802,javacardx.framework.math,0,BCDUtil,static,2,convertToHex,(byte[];short;short;byte[];short)
A000000062020802,javacardx.framework.math,0,BCDUtil,static,3,convertToBCD,(byte[];short;short;byte[];short)
A000000062020802,javacardx.framework.math,0,BCDUtil,static,4,isBCDFormat,(byte[];short;short)
A000000062020802,javacardx.framework.math,1,BigNumber,static,1,getMaxBytesSupported,()
A000000062020802,javacardx.framework.math,1,BigNumber,virtual,1,setMaximum,(byte[];short;short;byte)
A000000062020802,javacardx.framework.math,1,BigNumber,virtual,2,init,(byte[];short;short;byte)
A000000062020802,javacardx.framework.math,1,BigNumber,virtual,3,add,(byte[];short;short;byte)
A000000062020802,javacardx.framework.math,1,BigNumber,virtual,4,subtract,(byte[];short;short;byte)
A000000062020802,javacardx.framework.math,1,BigNumber,virtual,5,multiply,(byte[];short;short;byte)
A000000062020802,javacardx.framework.math,1,BigNumber,virtual,6,compareTo,(javacardx.framework.math.BigNumber)
A000000062020802,javacardx.framework.math,1,BigNumber,virtual,7,compareTo,(byte[];short;short;byte)
A000000062020802,javacardx.framework.math,1,BigNumber,virtual,8,toBytes,(byte[];short;short;byte)
A000000062020802,javacardx.framework.math,1,BigNumber,virtual,9,getByteLength,(byte)
A000000062020802,javacardx.framework.math,1,BigNumber,virtual,10,reset,()
A000000062020802,javacardx.framework.math,2,ParityBit,static,1,set,(byte[];short;short;boolean)
A000000062020803,javacardx.framework.tlv,0,BERTLV,static,1,getInstance,(byte[];short;short)
A000000062020803,javacardx.framework.tlv,0,BERTLV,static,2,verifyFormat,(byte[];short;short)
A000000062020803,javacardx.framework.tlv,0,BERTLV,static,3,getTag,(byte[];short;byte[];short)
A000000062020803,javacardx.framework.tlv,0,BERTLV,static,4,getLength,(byte[];short)
A000000062020803,javacardx.framework.tlv,0,BERTLV,virtual,1,toBytes,(byte[];short)
A000000062020803,javacardx.framework.tlv,0,BERTLV,virtual,2,getTag,()
A000000062020803,javacardx.framework.tlv,0,BERTLV,virtual,3,getLength,()
A000000062020803,javacardx.framework.tlv,0,BERTLV,virtual,4,size,()
A000000062020803,javacardx.framework.tlv,0,BERTLV,virtual,5,init,(byte[];short;short)
A000000062020803,javacardx.framework.tlv,1,BERTag,static,1,getInstance,(byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,static,2,toBytes,(short;boolean;short;byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,static,3,size,(byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,static,4,tagNumber,(byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,static,5,isConstructed,(byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,static,6,tagClass,(byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,static,7,verifyFormat,(byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,virtual,1,size,()
A000000062020803,javacardx.framework.tlv,1,BERTag,virtual,2,toBytes,(byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,virtual,3,tagNumber,()
A000000062020803,javacardx.framework.tlv,1,BERTag,virtual,4,isConstructed,()
A000000062020803,javacardx.framework.tlv,1,BERTag,virtual,5,tagClass,()
A000000062020803,javacardx.framework.tlv,1,BERTag,virtual,7,init,(byte[];short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,static,1,append,(byte[];short;byte[];short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,static,2,find,(byte[];short;byte[];short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,static,3,findNext,(byte[];short;short;byte[];short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,virtual,1,toBytes,(byte[];short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,virtual,2,getTag,()
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,virtual,3,getLength,()
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,virtual,4,size,()
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,virtual,5,init,(byte[];short;short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,virtual,6,init,(javacardx.framework.tlv.ConstructedBERTag;javacardx.framework.tlv.BERTLV)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,virtual,7,init,(javacardx.framework.tlv.ConstructedBERTag;byte[];short;short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,virtual,8,append,(javacardx.framework.tlv.BERTLV)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,virtual,9,delete,(javacardx.framework.tlv.BERTLV;short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,virtual,10,find,(javacardx.framework.tlv.BERTag)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,virtual,11,findNext,(javacardx.framework.tlv.BERTag;javacardx.framework.tlv.BERTLV;short)
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,virtual,1,size,()
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,virtual,2,toBytes,(byte[];short)
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,virtual,3,tagNumber,()
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,virtual,4,isConstructed,()
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,virtual,5,tagClass,()
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,virtual,7,init,(byte[];short)
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,virtual,8,init,(byte;short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,static,1,getValueOffset,(byte[];short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,static,2,toBytes,(byte[];short;byte[];short;short;byte[];short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,static,3,appendValue,(byte[];short;byte[];short;short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,virtual,1,toBytes,(byte[];short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,virtual,2,getTag,()
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,virtual,3,getLength,()
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,virtual,4,size,()
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,virtual,5,init,(byte[];short;short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,virtual,6,init,(javacardx.framework.tlv.PrimitiveBERTag;byte[];short;short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,virtual,7,appendValue,(byte[];short;short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,virtual,8,replaceValue,(byte[];short;short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,virtual,9,getValue,(byte[];short)
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,virtual,1,size,()
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,virtual,2,toBytes,(byte[];short)
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,virtual,3,tagNumber,()
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,virtual,4,isConstructed,()
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,virtual,5,tagClass,()
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,virtual,7,init,(byte[];short)
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,virtual,8,init,(byte;short)
A000000062020803,javacardx.framework.tlv,6,TLVException,static,1,throwIt,(short)
A000000062020803,javacardx.framework.tlv,6,TLVException,virtual,1,getReason,()
A000000062020803,javacardx.framework.tlv,6,TLVException,virtual,2,setReason,(short)
A0000000620201,javacardx.crypto,0,KeyEncryption,virtual,0,getKeyCipher,()
A0000000620201,javacardx.crypto,0,KeyEncryption,virtual,1,setKeyCipher,(javacardx.crypto.Cipher)
A0000000620201,javacardx.crypto,1,Cipher,static,0,getInstance,(byte;boolean)
A0000000620201,javacardx.crypto,1,Cipher,virtual,1,doFinal,(byte[];short;short;byte[];short)
A0000000620201,javacardx.crypto,1,Cipher,virtual,2,getAlgorithm,()
A0000000620201,javacardx.crypto,1,Cipher,virtual,3,init,(javacard.security.Key;byte)
A0000000620201,javacardx.crypto,1,Cipher,virtual,4,init,(javacard.security.Key;byte;byte[];short;short)
A0000000620201,javacardx.crypto,1,Cipher,virtual,5,update,(byte[];short;short;byte[];short)
A0000000620203,javacardx.external,0,MemoryAccess,virtual,0,writeData,(byte[];short;short;byte[];short;short;short;short)
A0000000620203,javacardx.external,0,MemoryAccess,virtual,1,readData,(byte[];short;byte[];short;short;short;short;short)
A0000000620203,javacardx.external,1,Memory,static,0,getMemoryAccessInstance,(byte;short[];short)
A0000000620203,javacardx.external,2,ExternalException,static,1,throwIt,(short)
A0000000620203,javacardx.external,2,ExternalException,virtual,1,getReason,()
A0000000620203,javacardx.external,2,ExternalException,virtual,2,setReason,(short)
A0000000620202,javacardx.biometry,0,BioTemplate,virtual,0,isValidated,()
A0000000620202,javacardx.biometry,0,BioTemplate,virtual,1,isInitialized,()
A0000000620202,javacardx.biometry,0,BioTemplate,virtual,2,getPublicTemplateData,(short;byte[];short;short)
A0000000620202,javacardx.biometry,0,BioTemplate,virtual,3,getBioType,()
A0000000620202,javacardx.biometry,0,BioTemplate,virtual,4,getVersion,(byte[];short)
A0000000620202,javacardx.biometry,0,BioTemplate,virtual,5,reset,()
A0000000620202,javacardx.biometry,0,BioTemplate,virtual,6,getTriesRemaining,()
A0000000620202,javacardx.biometry,0,BioTemplate,virtual,7,initMatch,(byte[];short;short)
A0000000620202,javacardx.biometry,0,BioTemplate,virtual,8,match,(byte[];short;short)
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,0,isValidated,()
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,1,isInitialized,()
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,2,getPublicTemplateData,(short;byte[];short;short)
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,3,getBioType,()
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,4,getVersion,(byte[];short)
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,5,reset,()
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,6,getTriesRemaining,()
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,7,initMatch,(byte[];short;short)
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,8,match,(byte[];short;short)
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,9,init,(byte[];short;short)
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,10,update,(byte[];short;short)
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,11,doFinal,()
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,virtual,12,resetUnblockAndSetTryLimit,(byte)
A0000000620202,javacardx.biometry,2,SharedBioTemplate,virtual,0,isValidated,()
A0000000620202,javacardx.biometry,2,SharedBioTemplate,virtual,1,isInitialized,()
A0000000620202,javacardx.biometry,2,SharedBioTemplate,virtual,2,getPublicTemplateData,(short;byte[];short;short)
A0000000620202,javacardx.biometry,2,SharedBioTemplate,virtual,3,getBioType,()
A0000000620202,javacardx.biometry,2,SharedBioTemplate,virtual,4,getVersion,(byte[];short)
A0000000620202,javacardx.biometry,2,SharedBioTemplate,virtual,5,reset,()
A0000000620202,javacardx.biometry,2,SharedBioTemplate,virtual,6,getTriesRemaining,()
A0000000620202,javacardx.biometry,2,SharedBioTemplate,virtual,7,initMatch,(byte[];short;short)
A0000000620202,javacardx.biometry,2,SharedBioTemplate,virtual,8,match,(byte[];short;short)
A0000000620202,javacardx.biometry,3,BioException,static,1,throwIt,(short)
A0000000620202,javacardx.biometry,3,BioException,virtual,1,getReason,()
A0000000620202,javacardx.biometry,3,BioException,virtual,2,setReason,(short)
A0000000620202,javacardx.biometry,4,BioBuilder,static,0,buildBioTemplate,(byte;byte)
A0000000620202,javacardx.biometry,4,BioBuilder,static,1,buildBioTemplate,(byte;byte;byte[];byte)
A0000000620001,java.lang,0,Object
A0000000620001,java.lang,1,Throwable
A0000000620001,java.lang,2,Exception
A0000000620001,java.lang,3,RuntimeException
A0000000620001,java.lang,4,IndexOutOfBoundsException
A0000000620001,java.lang,5,ArrayIndexOutOfBoundsException
A0000000620001,java.lang,6,NegativeArraySizeException
A0000000620001,java.lang,7,NullPointerException
A0000000620001,java.lang,8,ClassCastException
A0000000620001,java.lang,9,ArithmeticException
A0000000620001,java.lang,10,SecurityException
A0000000620001,java.lang,11,ArrayStoreException
A0000000620003,java.rmi,0,Remote
A0000000620003,java.rmi,1,RemoteException
